id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
110628,thermo-grid-883f4a344cbe,2024/08/20,18:40,0.34,0.0,65.72,52.35,0.0,0.0,9.41,55.78,49.27,91.8,27.99,34.78,31.12,1724168405,2024/08/20,15:40,0x00000000
110629,thermo-grid-883f4a344cbe,2024/08/20,18:45,0.42,0.0,72.06,60.77,0.0,0.0,8.86,51.5,50.14,91.81,27.68,34.78,30.8,1724168705,2024/08/20,15:45,0x00000000
110630,thermo-grid-883f4a344cbe,2024/08/20,18:50,0.34,0.0,68.65,56.67,0.0,0.0,6.82,39.3,50.79,91.81,27.36,34.77,30.48,1724169005,2024/08/20,15:50,0x00000000
110631,thermo-grid-883f4a344cbe,2024/08/20,18:55,0.3,0.0,65.65,54.11,0.0,0.0,6.2,36.55,51.46,91.82,27.05,34.79,30.14,1724169305,2024/08/20,15:55,0x00000000
110632,thermo-grid-883f4a344cbe,2024/08/20,19:00,0.36,0.0,66.37,59.31,0.0,0.0,5.91,30.93,52.21,91.83,26.72,34.79,29.81,1724169605,2024/08/20,16:00,0x00000000
110633,thermo-grid-883f4a344cbe,2024/08/20,19:05,0.39,0.0,69.6,60.03,0.0,0.0,5.37,26.41,52.96,91.83,26.41,34.79,29.49,1724169905,2024/08/20,16:05,0x00000000
110634,thermo-grid-883f4a344cbe,2024/08/20,19:10,0.36,0.0,68.19,58.6,0.0,0.0,5.04,23.58,53.68,91.82,26.1,34.8,29.17,1724170205,2024/08/20,16:10,0x00000000
110635,thermo-grid-883f4a344cbe,2024/08/20,19:15,0.33,0.0,67.95,59.79,0.0,0.0,5.36,20.85,54.42,91.82,25.81,34.81,28.88,1724170505,2024/08/20,16:15,0x00000000
110636,thermo-grid-883f4a344cbe,2024/08/20,19:20,0.31,0.0,65.01,59.49,0.0,0.0,4.8,25.49,55.18,91.82,25.55,34.81,28.61,1724170805,2024/08/20,16:20,0x00000000
110637,thermo-grid-883f4a344cbe,2024/08/20,19:25,0.3,0.0,68.25,59.68,0.0,0.0,5.36,24.92,55.81,91.84,25.29,34.83,28.35,1724171105,2024/08/20,16:25,0x00000000
110638,thermo-grid-883f4a344cbe,2024/08/20,19:30,0.3,0.0,63.41,53.44,0.0,0.0,4.56,15.99,56.42,91.85,25.06,34.83,28.13,1724171405,2024/08/20,16:30,0x00000000
110639,thermo-grid-883f4a344cbe,2024/08/20,19:35,0.3,0.0,64.72,53.48,0.0,0.0,4.39,13.73,57.01,91.85,24.86,34.84,27.92,1724171705,2024/08/20,16:35,0x00000000
110640,thermo-grid-883f4a344cbe,2024/08/20,19:40,0.31,0.0,64.82,51.91,0.0,0.0,7.29,94.87,57.51,91.85,24.69,34.85,27.75,1724172005,2024/08/20,16:40,0x00000000
110641,thermo-grid-883f4a344cbe,2024/08/20,19:45,0.27,0.0,65.96,51.54,0.0,0.0,6.09,21.01,58.02,91.86,24.53,34.87,27.6,1724172305,2024/08/20,16:45,0x00000000
110642,thermo-grid-883f4a344cbe,2024/08/20,19:50,0.31,0.0,67.81,53.07,0.0,0.0,5.14,20.23,58.41,91.87,24.41,34.91,27.5,1724172605,2024/08/20,16:50,0x00000000
110643,thermo-grid-883f4a344cbe,2024/08/20,19:55,0.27,0.0,64.39,45.38,0.0,0.0,4.83,14.84,58.58,91.88,24.33,34.89,27.43,1724172905,2024/08/20,16:55,0x00000000
110644,thermo-grid-883f4a344cbe,2024/08/20,20:00,0.23,0.0,58.66,36.45,0.0,0.0,3.96,10.28,58.71,91.89,24.27,34.9,27.37,1724173205,2024/08/20,17:00,0x00000000
110645,thermo-grid-883f4a344cbe,2024/08/20,20:05,0.22,0.0,60.59,38.0,0.0,0.0,3.88,12.82,59.03,91.89,24.23,34.94,27.35,1724173505,2024/08/20,17:05,0x00000000
110646,thermo-grid-883f4a344cbe,2024/08/20,20:10,0.24,0.0,55.78,28.26,0.0,0.0,3.65,12.01,58.98,91.89,24.22,34.95,27.36,1724173805,2024/08/20,17:10,0x00000000
110647,thermo-grid-883f4a344cbe,2024/08/20,20:15,0.22,0.0,55.13,24.47,0.0,0.0,4.15,14.28,58.74,91.9,24.24,34.97,27.39,1724174105,2024/08/20,17:15,0x00000000
110648,thermo-grid-883f4a344cbe,2024/08/20,20:20,0.2,0.0,50.13,15.84,0.0,0.0,4.32,12.96,58.51,91.91,24.25,34.96,27.41,1724174405,2024/08/20,17:20,0x00000000
110649,thermo-grid-883f4a344cbe,2024/08/20,20:25,0.19,0.0,50.93,11.83,0.0,0.0,5.46,22.69,58.38,91.91,24.25,34.98,27.4,1724174705,2024/08/20,17:25,0x00000000
110650,thermo-grid-883f4a344cbe,2024/08/20,20:30,0.16,0.0,44.44,0.0,0.0,0.0,4.11,10.93,58.06,91.92,24.24,34.97,27.37,1724175005,2024/08/20,17:30,0x00000000
110651,thermo-grid-883f4a344cbe,2024/08/20,20:35,0.13,0.0,43.03,0.0,0.0,0.0,4.36,18.25,58.03,91.93,24.21,34.96,27.33,1724175305,2024/08/20,17:35,0x00000000
110652,thermo-grid-883f4a344cbe,2024/08/20,20:40,0.19,0.0,46.18,2.59,0.0,0.0,4.75,18.99,58.14,91.93,24.17,34.98,27.29,1724175605,2024/08/20,17:40,0x00000000
110653,thermo-grid-883f4a344cbe,2024/08/20,20:45,0.16,0.0,46.38,0.18,0.0,0.0,5.38,23.95,58.26,91.93,24.15,34.99,27.29,1724175905,2024/08/20,17:45,0x00000000
110654,thermo-grid-883f4a344cbe,2024/08/20,20:50,0.15,0.0,46.97,2.08,0.0,0.0,5.02,16.32,58.17,91.94,24.17,35.0,27.32,1724176205,2024/08/20,17:50,0x00000000
110655,thermo-grid-883f4a344cbe,2024/08/20,20:55,0.18,0.0,44.36,1.52,0.0,0.0,4.24,14.27,58.03,91.95,24.2,35.02,27.35,1724176505,2024/08/20,17:55,0x00000000
110656,thermo-grid-883f4a344cbe,2024/08/20,21:00,0.12,0.0,41.73,0.0,0.0,0.0,3.47,9.14,57.88,91.95,24.23,35.0,27.4,1724176805,2024/08/20,18:00,0x00000000
110657,thermo-grid-883f4a344cbe,2024/08/20,21:05,0.12,0.0,43.1,0.0,0.0,0.0,3.72,8.86,57.83,91.95,24.24,35.0,27.4,1724177105,2024/08/20,18:05,0x00000000
110658,thermo-grid-883f4a344cbe,2024/08/20,21:10,0.2,0.0,42.21,0.0,0.0,0.0,3.91,9.29,57.8,91.96,24.23,34.99,27.38,1724177405,2024/08/20,18:10,0x00000000
110659,thermo-grid-883f4a344cbe,2024/08/20,21:15,0.08,0.0,39.23,0.0,0.0,0.0,3.6,8.3,57.7,91.96,24.22,34.98,27.36,1724177705,2024/08/20,18:15,0x00000000
110660,thermo-grid-883f4a344cbe,2024/08/20,21:20,0.07,0.0,39.93,0.0,0.0,0.0,3.38,15.95,57.76,91.97,24.2,34.99,27.33,1724178005,2024/08/20,18:20,0x00000000
110661,thermo-grid-883f4a344cbe,2024/08/20,21:25,0.09,0.0,39.28,0.0,0.0,0.0,3.21,7.13,57.75,91.97,24.18,34.98,27.31,1724178305,2024/08/20,18:25,0x00000000
110662,thermo-grid-883f4a344cbe,2024/08/20,21:30,0.09,0.0,41.05,0.0,0.0,0.0,3.43,7.76,57.75,91.97,24.16,35.0,27.32,1724178605,2024/08/20,18:30,0x00000000
110663,thermo-grid-883f4a344cbe,2024/08/20,21:35,0.07,0.0,40.12,0.0,0.0,0.0,3.38,6.35,57.69,91.98,24.17,34.97,27.32,1724178905,2024/08/20,18:35,0x00000000
110664,thermo-grid-883f4a344cbe,2024/08/20,21:40,0.08,0.0,41.89,0.0,0.0,0.0,3.62,10.65,57.74,91.98,24.17,35.01,27.32,1724179205,2024/08/20,18:40,0x00000000
110665,thermo-grid-883f4a344cbe,2024/08/20,21:45,0.07,0.0,40.04,0.0,0.0,0.0,3.42,9.09,57.72,91.99,24.18,34.99,27.32,1724179505,2024/08/20,18:45,0x00000000
110666,thermo-grid-883f4a344cbe,2024/08/20,21:50,0.08,0.0,43.29,0.0,0.0,0.0,4.51,15.11,57.71,91.99,24.17,35.0,27.31,1724179805,2024/08/20,18:50,0x00000000
110667,thermo-grid-883f4a344cbe,2024/08/20,21:55,0.07,0.0,41.83,0.0,0.0,0.0,4.31,17.26,57.65,91.99,24.17,35.01,27.31,1724180105,2024/08/20,18:55,0x00000000
110668,thermo-grid-883f4a344cbe,2024/08/20,22:00,0.12,0.0,44.01,0.0,0.0,0.0,4.0,17.28,57.57,92.0,24.19,35.01,27.34,1724180405,2024/08/20,19:00,0x00000000
110669,thermo-grid-883f4a344cbe,2024/08/20,22:05,0.1,0.0,41.4,0.0,0.0,0.0,4.43,16.39,57.43,92.0,24.21,35.02,27.37,1724180705,2024/08/20,19:05,0x00000000
110670,thermo-grid-883f4a344cbe,2024/08/20,22:10,0.04,0.0,37.65,0.0,0.0,0.0,3.62,10.27,57.22,92.0,24.24,35.01,27.4,1724181005,2024/08/20,19:10,0x00000000
110671,thermo-grid-883f4a344cbe,2024/08/20,22:15,0.05,0.0,39.47,0.0,0.0,0.0,3.65,12.61,57.15,92.01,24.25,34.98,27.37,1724181305,2024/08/20,19:15,0x00000000
110672,thermo-grid-883f4a344cbe,2024/08/20,22:20,0.07,0.0,41.39,0.0,0.0,0.0,3.62,9.12,57.22,92.02,24.24,35.01,27.36,1724181605,2024/08/20,19:20,0x00000000
110673,thermo-grid-883f4a344cbe,2024/08/20,22:25,0.11,0.0,40.61,0.0,0.0,0.0,3.32,9.33,57.21,92.02,24.25,35.01,27.39,1724181905,2024/08/20,19:25,0x00000000
110674,thermo-grid-883f4a344cbe,2024/08/20,22:30,0.04,0.49,37.94,0.0,0.0,0.0,3.65,15.19,57.09,92.03,24.27,34.98,27.4,1724182205,2024/08/20,19:30,0x00000000
110675,thermo-grid-883f4a344cbe,2024/08/20,22:35,0.0,1.46,37.5,0.0,0.0,0.0,3.26,8.69,57.01,92.03,24.26,34.98,27.38,1724182505,2024/08/20,19:35,0x00000000
110676,thermo-grid-883f4a344cbe,2024/08/20,22:40,0.07,0.0,38.86,0.0,0.0,0.0,3.37,8.84,56.97,92.03,24.25,34.99,27.37,1724182805,2024/08/20,19:40,0x00000000
110677,thermo-grid-883f4a344cbe,2024/08/20,22:45,0.02,1.34,37.99,0.0,0.0,0.0,3.41,8.94,56.98,92.04,24.26,35.0,27.4,1724183105,2024/08/20,19:45,0x00000000
110678,thermo-grid-883f4a344cbe,2024/08/20,22:50,0.09,0.0,41.47,0.0,0.0,0.0,3.93,10.82,56.97,92.05,24.29,35.02,27.45,1724183405,2024/08/20,19:50,0x00000000
110679,thermo-grid-883f4a344cbe,2024/08/20,22:55,0.02,1.01,39.03,0.0,0.0,0.0,2.87,11.18,56.95,92.06,24.32,35.01,27.48,1724183705,2024/08/20,19:55,0x00000000
110680,thermo-grid-883f4a344cbe,2024/08/20,23:00,0.02,1.35,38.36,0.0,0.0,0.0,2.79,6.17,56.95,92.06,24.33,35.02,27.5,1724184005,2024/08/20,20:00,0x00000000
110681,thermo-grid-883f4a344cbe,2024/08/20,23:05,0.02,1.13,37.59,0.0,0.0,0.0,3.71,12.18,56.79,92.06,24.37,34.98,27.53,1724184305,2024/08/20,20:05,0x00000000
110682,thermo-grid-883f4a344cbe,2024/08/20,23:10,0.01,1.1,37.0,0.0,0.0,0.0,3.37,12.01,56.69,92.07,24.38,35.01,27.53,1724184605,2024/08/20,20:10,0x00000000
110683,thermo-grid-883f4a344cbe,2024/08/20,23:15,0.08,0.0,38.26,0.0,0.0,0.0,3.22,13.49,56.57,92.07,24.39,35.02,27.55,1724184905,2024/08/20,20:15,0x00000000
110684,thermo-grid-883f4a344cbe,2024/08/20,23:20,0.03,1.44,36.91,0.0,0.0,0.0,3.12,9.27,56.41,92.07,24.41,35.02,27.58,1724185205,2024/08/20,20:20,0x00000000
110685,thermo-grid-883f4a344cbe,2024/08/20,23:25,0.04,0.0,39.26,0.0,0.0,0.0,3.47,13.01,56.43,92.06,24.42,35.02,27.6,1724185505,2024/08/20,20:25,0x00000000
110686,thermo-grid-883f4a344cbe,2024/08/20,23:30,0.02,0.0,36.58,0.0,0.0,0.0,2.96,8.7,56.12,92.06,24.45,35.02,27.63,1724185805,2024/08/20,20:30,0x00000000
110687,thermo-grid-883f4a344cbe,2024/08/20,23:35,0.0,2.06,35.14,0.0,0.0,0.0,2.93,8.65,55.91,92.07,24.46,35.0,27.63,1724186105,2024/08/20,20:35,0x00000000
110688,thermo-grid-883f4a344cbe,2024/08/20,23:40,0.0,1.76,35.34,0.0,0.0,0.0,2.91,9.74,55.92,92.07,24.46,35.01,27.62,1724186405,2024/08/20,20:40,0x00000000
110689,thermo-grid-883f4a344cbe,2024/08/20,23:45,0.0,2.47,36.19,0.0,0.0,0.0,2.49,5.22,55.87,92.07,24.44,34.99,27.61,1724186705,2024/08/20,20:45,0x00000000
110690,thermo-grid-883f4a344cbe,2024/08/20,23:50,0.0,2.3,36.5,0.0,0.0,0.0,2.58,8.39,55.87,92.07,24.42,35.0,27.6,1724187005,2024/08/20,20:50,0x00000000
110691,thermo-grid-883f4a344cbe,2024/08/20,23:55,0.01,2.27,36.63,0.0,0.0,0.0,2.39,7.76,55.8,92.07,24.42,35.0,27.59,1724187305,2024/08/20,20:55,0x00000000
110692,thermo-grid-883f4a344cbe,2024/08/21,00:00,0.0,2.32,36.9,0.0,0.0,0.0,2.55,7.37,55.75,92.07,24.41,34.98,27.56,1724187605,2024/08/20,21:00,0x00000000
110693,thermo-grid-883f4a344cbe,2024/08/21,00:05,0.0,4.34,35.73,0.0,0.0,0.0,2.3,5.36,55.8,92.07,24.38,34.98,27.52,1724187905,2024/08/20,21:05,0x00000000
110694,thermo-grid-883f4a344cbe,2024/08/21,00:10,0.0,4.57,36.55,0.0,0.0,0.0,2.48,23.27,55.82,92.07,24.35,34.97,27.49,1724188205,2024/08/20,21:10,0x00000000
110695,thermo-grid-883f4a344cbe,2024/08/21,00:15,0.0,4.93,36.34,0.0,0.0,0.0,2.13,9.68,55.9,92.07,24.3,34.99,27.44,1724188505,2024/08/20,21:15,0x00000000
110696,thermo-grid-883f4a344cbe,2024/08/21,00:20,0.0,3.74,37.81,0.0,0.0,0.0,2.05,5.68,56.01,92.08,24.26,34.99,27.4,1724188805,2024/08/20,21:20,0x00000000
110697,thermo-grid-883f4a344cbe,2024/08/21,00:25,0.0,4.83,36.19,0.0,0.0,0.0,2.13,6.02,55.88,92.08,24.24,34.99,27.38,1724189105,2024/08/20,21:25,0x00000000
110698,thermo-grid-883f4a344cbe,2024/08/21,00:30,0.0,3.96,38.15,0.0,0.0,0.0,2.33,6.67,55.88,92.08,24.23,34.99,27.37,1724189405,2024/08/20,21:30,0x00000000
110699,thermo-grid-883f4a344cbe,2024/08/21,00:35,0.0,4.3,38.03,0.0,0.0,0.0,2.27,6.9,55.94,92.08,24.22,35.0,27.38,1724189705,2024/08/20,21:35,0x00000000
110700,thermo-grid-883f4a344cbe,2024/08/21,00:40,0.0,1.58,39.69,0.0,0.0,0.0,2.43,6.52,56.0,92.08,24.24,35.01,27.41,1724190005,2024/08/20,21:40,0x00000000
110701,thermo-grid-883f4a344cbe,2024/08/21,00:45,0.0,2.58,39.09,0.0,0.0,0.0,2.21,8.09,55.94,92.08,24.28,35.01,27.46,1724190305,2024/08/20,21:45,0x00000000
110702,thermo-grid-883f4a344cbe,2024/08/21,00:50,0.0,2.88,38.73,0.0,0.0,0.0,1.95,5.31,55.86,92.08,24.33,35.02,27.51,1724190605,2024/08/20,21:50,0x00000000
110703,thermo-grid-883f4a344cbe,2024/08/21,00:55,0.0,2.6,37.77,0.0,0.0,0.0,1.87,7.15,55.78,92.08,24.37,35.01,27.55,1724190905,2024/08/20,21:55,0x00000000
110704,thermo-grid-883f4a344cbe,2024/08/21,01:00,0.0,3.71,37.05,0.0,0.0,0.0,1.77,4.14,55.72,92.08,24.4,35.0,27.56,1724191205,2024/08/20,22:00,0x00000000
110705,thermo-grid-883f4a344cbe,2024/08/21,01:05,0.0,3.18,37.77,0.0,0.0,0.0,1.78,5.28,55.82,92.08,24.38,35.01,27.55,1724191505,2024/08/20,22:05,0x00000000
110706,thermo-grid-883f4a344cbe,2024/08/21,01:10,0.0,2.84,38.06,0.0,0.0,0.0,1.75,4.46,55.83,92.07,24.38,35.01,27.55,1724191805,2024/08/20,22:10,0x00000000
110707,thermo-grid-883f4a344cbe,2024/08/21,01:15,0.0,2.71,38.18,0.0,0.0,0.0,1.66,3.79,55.81,92.07,24.38,35.01,27.55,1724192105,2024/08/20,22:15,0x00000000
110708,thermo-grid-883f4a344cbe,2024/08/21,01:20,0.0,0.0,39.98,0.0,0.0,0.0,1.88,5.38,55.82,92.07,24.38,35.01,27.55,1724192405,2024/08/20,22:20,0x00000000
110709,thermo-grid-883f4a344cbe,2024/08/21,01:25,0.0,3.13,37.42,0.0,0.0,0.0,1.56,4.09,55.73,92.07,24.38,35.01,27.54,1724192705,2024/08/20,22:25,0x00000000
110710,thermo-grid-883f4a344cbe,2024/08/21,01:30,0.0,2.76,38.15,0.0,0.0,0.0,1.59,4.82,55.76,92.07,24.37,35.0,27.53,1724193005,2024/08/20,22:30,0x00000000
110711,thermo-grid-883f4a344cbe,2024/08/21,01:35,0.0,2.44,37.62,0.0,0.0,0.0,1.65,4.2,55.68,92.07,24.38,35.0,27.54,1724193305,2024/08/20,22:35,0x00000000
110712,thermo-grid-883f4a344cbe,2024/08/21,01:40,0.0,2.75,38.02,0.0,0.0,0.0,1.62,4.24,55.7,92.07,24.37,35.01,27.54,1724193605,2024/08/20,22:40,0x00000000
110713,thermo-grid-883f4a344cbe,2024/08/21,01:45,0.0,2.94,36.4,0.0,0.0,0.0,1.94,6.99,55.52,92.07,24.37,35.0,27.54,1724193905,2024/08/20,22:45,0x00000000
110714,thermo-grid-883f4a344cbe,2024/08/21,01:50,0.0,4.59,35.18,0.0,0.0,0.0,1.59,3.68,55.19,92.06,24.38,35.0,27.55,1724194205,2024/08/20,22:50,0x00000000
110715,thermo-grid-883f4a344cbe,2024/08/21,01:55,0.0,3.01,36.45,0.0,0.0,0.0,2.4,9.32,55.21,92.06,24.38,35.0,27.55,1724194505,2024/08/20,22:55,0x00000000
110716,thermo-grid-883f4a344cbe,2024/08/21,02:00,0.0,4.27,35.73,0.0,0.0,0.0,2.21,6.36,55.1,92.06,24.38,35.0,27.54,1724194805,2024/08/20,23:00,0x00000000
110717,thermo-grid-883f4a344cbe,2024/08/21,02:05,0.0,4.57,36.24,0.0,0.0,0.0,2.17,7.04,55.16,92.05,24.37,34.99,27.54,1724195105,2024/08/20,23:05,0x00000000
110718,thermo-grid-883f4a344cbe,2024/08/21,02:10,0.0,4.8,36.18,0.0,0.0,0.0,1.83,5.17,55.11,92.05,24.37,35.0,27.53,1724195405,2024/08/20,23:10,0x00000000
110719,thermo-grid-883f4a344cbe,2024/08/21,02:15,0.0,4.46,36.87,0.0,0.0,0.0,2.05,5.43,55.07,92.05,24.37,35.0,27.53,1724195705,2024/08/20,23:15,0x00000000
110720,thermo-grid-883f4a344cbe,2024/08/21,02:20,0.0,3.77,37.68,0.0,0.0,0.0,2.11,6.19,55.07,92.04,24.37,35.0,27.54,1724196005,2024/08/20,23:20,0x00000000
110721,thermo-grid-883f4a344cbe,2024/08/21,02:25,0.0,1.97,38.99,0.0,0.0,0.0,2.42,7.57,55.11,92.04,24.38,35.0,27.56,1724196305,2024/08/20,23:25,0x00000000
110722,thermo-grid-883f4a344cbe,2024/08/21,02:30,0.0,3.24,38.46,0.0,0.0,0.0,2.72,9.05,55.04,92.04,24.4,35.0,27.57,1724196605,2024/08/20,23:30,0x00000000
110723,thermo-grid-883f4a344cbe,2024/08/21,02:35,0.0,3.7,38.57,0.0,0.0,0.0,3.08,11.77,55.1,92.03,24.4,35.0,27.56,1724196905,2024/08/20,23:35,0x00000000
110724,thermo-grid-883f4a344cbe,2024/08/21,02:40,0.0,2.47,39.62,0.0,0.0,0.0,5.49,22.43,55.22,92.02,24.4,34.97,27.55,1724197205,2024/08/20,23:40,0x00000000
110725,thermo-grid-883f4a344cbe,2024/08/21,02:45,0.0,3.17,39.55,0.0,0.0,0.0,4.08,17.18,55.36,92.02,24.38,34.99,27.51,1724197505,2024/08/20,23:45,0x00000000
110726,thermo-grid-883f4a344cbe,2024/08/21,02:50,0.0,3.89,38.77,0.0,0.0,0.0,3.38,16.08,55.4,92.02,24.36,35.0,27.5,1724197805,2024/08/20,23:50,0x00000000
110727,thermo-grid-883f4a344cbe,2024/08/21,02:55,0.0,2.15,40.3,0.0,0.0,0.0,3.78,23.64,55.38,92.01,24.37,35.0,27.52,1724198105,2024/08/20,23:55,0x00000000
110728,thermo-grid-883f4a344cbe,2024/08/21,03:00,0.0,0.0,44.81,0.0,0.0,0.0,4.73,25.97,55.55,92.01,24.39,35.01,27.55,1724198405,2024/08/21,00:00,0x00000000
110729,thermo-grid-883f4a344cbe,2024/08/21,03:05,0.0,0.0,41.84,0.0,0.0,0.0,3.6,19.38,55.51,92.0,24.4,35.01,27.56,1724198705,2024/08/21,00:05,0x00000000
110730,thermo-grid-883f4a344cbe,2024/08/21,03:10,0.0,0.0,41.85,0.0,0.0,0.0,3.84,21.63,55.56,92.0,24.4,35.0,27.55,1724199005,2024/08/21,00:10,0x00000000
110731,thermo-grid-883f4a344cbe,2024/08/21,03:15,0.0,0.0,42.98,0.0,0.0,0.0,4.43,23.7,55.63,91.99,24.37,34.98,27.52,1724199305,2024/08/21,00:15,0x00000000
110732,thermo-grid-883f4a344cbe,2024/08/21,03:20,0.0,2.03,39.88,0.0,0.0,0.0,3.43,14.58,55.61,91.98,24.36,34.98,27.48,1724199605,2024/08/21,00:20,0x00000000
110733,thermo-grid-883f4a344cbe,2024/08/21,03:25,0.0,4.2,39.1,0.0,0.0,0.0,3.33,12.88,55.61,91.98,24.33,34.99,27.45,1724199905,2024/08/21,00:25,0x00000000
110734,thermo-grid-883f4a344cbe,2024/08/21,03:30,0.0,3.16,40.17,0.0,0.0,0.0,3.2,12.79,55.73,91.97,24.31,34.99,27.45,1724200205,2024/08/21,00:30,0x00000000
110735,thermo-grid-883f4a344cbe,2024/08/21,03:35,0.0,2.09,41.03,0.0,0.0,0.0,4.06,18.68,55.83,91.96,24.31,34.99,27.45,1724200505,2024/08/21,00:35,0x00000000
110736,thermo-grid-883f4a344cbe,2024/08/21,03:40,0.0,2.26,41.09,0.0,0.0,0.0,4.1,20.71,55.88,91.95,24.31,35.01,27.46,1724200805,2024/08/21,00:40,0x00000000
110737,thermo-grid-883f4a344cbe,2024/08/21,03:45,0.0,3.19,39.88,0.0,0.0,0.0,3.32,15.24,55.75,91.95,24.33,35.0,27.48,1724201105,2024/08/21,00:45,0x00000000
110738,thermo-grid-883f4a344cbe,2024/08/21,03:50,0.0,0.0,43.46,0.0,0.0,0.0,4.49,28.54,56.0,91.95,24.32,35.01,27.48,1724201405,2024/08/21,00:50,0x00000000
110739,thermo-grid-883f4a344cbe,2024/08/21,03:55,0.0,2.43,39.38,0.0,0.0,0.0,2.41,11.93,55.75,91.94,24.32,34.98,27.47,1724201705,2024/08/21,00:55,0x00000000
110740,thermo-grid-883f4a344cbe,2024/08/21,04:00,0.0,3.91,39.09,0.0,0.0,0.0,1.95,5.96,55.68,91.93,24.3,34.98,27.43,1724202005,2024/08/21,01:00,0x00000000
110741,thermo-grid-883f4a344cbe,2024/08/21,04:05,0.0,5.52,38.84,0.0,0.0,0.0,1.9,5.17,55.76,91.93,24.27,34.99,27.4,1724202305,2024/08/21,01:05,0x00000000
110742,thermo-grid-883f4a344cbe,2024/08/21,04:10,0.0,4.95,38.95,0.0,0.0,0.0,2.15,6.58,55.81,91.93,24.26,34.99,27.38,1724202605,2024/08/21,01:10,0x00000000
110743,thermo-grid-883f4a344cbe,2024/08/21,04:15,0.0,4.57,39.37,0.0,0.0,0.0,1.68,6.18,55.83,91.92,24.26,35.0,27.38,1724202905,2024/08/21,01:15,0x00000000
110744,thermo-grid-883f4a344cbe,2024/08/21,04:20,0.0,3.65,39.95,0.0,0.0,0.0,1.48,6.62,55.85,91.92,24.27,35.02,27.41,1724203205,2024/08/21,01:20,0x00000000
110745,thermo-grid-883f4a344cbe,2024/08/21,04:25,0.0,1.32,41.88,0.0,0.0,0.0,1.43,4.89,55.87,91.92,24.28,35.0,27.41,1724203505,2024/08/21,01:25,0x00000000
110746,thermo-grid-883f4a344cbe,2024/08/21,04:30,0.0,4.74,39.64,0.0,0.0,0.0,1.09,4.04,56.03,91.92,24.26,35.0,27.4,1724203805,2024/08/21,01:30,0x00000000
110747,thermo-grid-883f4a344cbe,2024/08/21,04:35,0.0,0.0,43.38,0.0,0.0,0.0,1.75,6.49,56.1,91.93,24.25,35.0,27.4,1724204105,2024/08/21,01:35,0x00000000
110748,thermo-grid-883f4a344cbe,2024/08/21,04:40,0.0,3.46,40.39,0.0,0.0,0.0,1.34,5.61,56.02,91.93,24.25,35.0,27.41,1724204405,2024/08/21,01:40,0x00000000
110749,thermo-grid-883f4a344cbe,2024/08/21,04:45,0.0,4.31,39.62,0.0,0.0,0.0,1.2,5.82,56.09,91.92,24.24,35.01,27.41,1724204705,2024/08/21,01:45,0x00000000
110750,thermo-grid-883f4a344cbe,2024/08/21,04:50,0.0,3.58,40.32,0.0,0.0,0.0,1.16,4.45,56.11,91.93,24.24,35.0,27.41,1724205005,2024/08/21,01:50,0x00000000
110751,thermo-grid-883f4a344cbe,2024/08/21,04:55,0.0,3.23,39.88,0.0,0.0,0.0,1.03,2.71,56.1,91.93,24.25,35.01,27.42,1724205305,2024/08/21,01:55,0x00000000
110752,thermo-grid-883f4a344cbe,2024/08/21,05:00,0.0,3.12,39.81,0.0,0.0,0.0,0.87,2.69,55.97,91.92,24.27,35.01,27.45,1724205605,2024/08/21,02:00,0x00000000
110753,thermo-grid-883f4a344cbe,2024/08/21,05:05,0.0,2.78,38.3,0.0,0.0,0.0,1.17,4.05,55.78,91.92,24.3,35.02,27.48,1724205905,2024/08/21,02:05,0x00000000
110754,thermo-grid-883f4a344cbe,2024/08/21,05:10,0.0,1.7,39.07,0.0,0.0,0.0,1.15,6.09,55.65,91.92,24.32,35.02,27.5,1724206205,2024/08/21,02:10,0x00000000
110755,thermo-grid-883f4a344cbe,2024/08/21,05:15,0.0,2.68,38.26,0.0,0.0,0.0,0.89,2.12,55.59,91.92,24.34,35.02,27.53,1724206505,2024/08/21,02:15,0x00000000
110756,thermo-grid-883f4a344cbe,2024/08/21,05:20,0.0,2.74,37.8,0.0,0.0,0.0,0.85,3.34,55.51,91.92,24.37,35.01,27.56,1724206805,2024/08/21,02:20,0x00000000
110757,thermo-grid-883f4a344cbe,2024/08/21,05:25,0.0,3.35,36.74,0.0,0.0,0.0,0.87,2.68,55.24,91.92,24.39,35.02,27.58,1724207105,2024/08/21,02:25,0x00000000
110758,thermo-grid-883f4a344cbe,2024/08/21,05:30,0.0,2.72,37.28,0.0,0.0,0.0,0.91,2.29,55.29,91.93,24.4,35.01,27.57,1724207405,2024/08/21,02:30,0x00000000
110759,thermo-grid-883f4a344cbe,2024/08/21,05:35,0.0,3.4,36.45,0.0,0.0,0.0,0.93,2.65,55.1,91.93,24.39,35.01,27.56,1724207705,2024/08/21,02:35,0x00000000
110760,thermo-grid-883f4a344cbe,2024/08/21,05:40,0.0,4.87,34.44,0.0,0.0,0.0,1.08,6.13,54.86,91.93,24.38,34.98,27.54,1724208005,2024/08/21,02:40,0x00000000
